,Unnamed: 0,driver_id,client_id,start,start_latitude,start_longtitude,finish,finish_latitude,finish_longtitude,distance,road_time,start_time,finish_time,cost,driver_rate,category_driver_feedback,text_driver_feedback,client_rate,category_client_feedback,text_client_feedback
538,538,1059,2487,TW11 9DD,51.421361,-0.320249,W1C 2HQ,51.513543,-0.155173,15.39,0 days 00:20:00,2018-06-05 07:03:56,2018-06-05 07:23:56,9.7,,,,,,
539,539,1589,1772,IG11 8SN,51.542759,0.086878,SW11 2PB,51.464158,-0.166724,19.66,0 days 00:46:00,2010-06-24 01:21:31,2010-06-24 02:07:31,15.38,,,,,,
540,540,887,1209,DA7 5DJ,51.468986,0.146446,E5 8ER,51.554733,-0.056309,17.0,0 days 00:28:00,2012-03-25 15:04:19,2012-03-25 15:32:19,10.5,,,,,,
541,541,661,3610,SW1W 9NG,51.492628,-0.148987,SW11 4SB,51.475034,-0.165856,2.28,0 days 00:06:00,2018-10-31 10:43:57,2018-10-31 10:49:57,3.14,3.0,,,,,
542,542,1079,1900,N1 1ET,51.541313,-0.108364,CR0 3LY,51.379549,-0.113618,18.0,0 days 00:21:00,2010-01-01 12:58:50,2010-01-01 13:19:50,11.0,,,,5.0,,
543,543,147,3856,SE7 8XA,51.482336,0.037828,NW3 5NP,51.55014,-0.172227,16.42,0 days 00:33:00,2012-01-20 13:33:34,2012-01-20 14:06:34,10.21,4.0,,,5.0,neat and tidy,"['quiet', 'pleasant', 'neat and tidy']"
544,544,918,954,W1F 0TS,51.513974,-0.134084,E1W 3RU,51.506128,-0.05737,5.4,0 days 00:18:00,2015-06-21 22:09:00,2015-06-21 22:27:00,6.11,,,,,,
545,545,748,3682,N3 1RA,51.60393,-0.196494,NW2 7QH,51.56516,-0.249682,5.67,0 days 00:05:00,2010-08-07 17:30:32,2010-08-07 17:35:32,4.84,,,,,,
546,546,410,1079,NW7 2BU,51.608171,-0.223405,W1R 4BE,51.511295,-0.13526,12.39,0 days 00:15:00,2010-12-01 07:20:49,2010-12-01 07:35:49,8.2,,,,,,
547,547,944,3767,SE1 7TL,51.489602,-0.122649,N17 0ZS,51.59386,-0.071604,12.13,0 days 00:16:00,2015-04-06 18:00:33,2015-04-06 18:16:33,12.1,,,,,,
548,548,2267,1782,RM6 6PJ,51.572095,0.136724,EC4N 6EH,51.524565,-0.112042,18.05,0 days 00:26:00,2018-02-03 16:47:33,2018-02-03 17:13:33,11.02,,,,,,
549,549,2073,3967,SM4 5NH,51.398904,-0.194895,SW11 5BL,51.469973,-0.162488,8.22,0 days 00:09:00,2018-01-11 15:29:34,2018-01-11 15:38:34,6.11,,,,,,
550,550,1957,1251,SE1 2SP,51.506037,-0.087923,SW9 8ZT,51.468674,-0.113587,4.52,0 days 00:22:00,2014-12-03 10:33:45,2014-12-03 10:55:45,4.26,,,,,,
551,551,422,4499,BR3 4GY,51.405155,-0.055556,HA3 8SH,51.591292,-0.315432,27.47,0 days 00:40:00,2017-05-30 02:02:10,2017-05-30 02:42:10,20.46,5.0,,,3.0,,
552,552,1948,4171,HA3 5RD,51.594948,-0.339768,TW11 9SB,51.427398,-0.333046,18.65,0 days 00:31:00,2017-04-21 11:49:20,2017-04-21 12:20:20,11.32,5.0,,,4.0,,
553,553,1836,3523,SE18 7NZ,51.487949,0.082242,SE16 1ZF,51.500298,-0.041509,8.7,0 days 00:07:00,2019-02-21 20:08:59,2019-02-21 20:15:59,6.35,4.0,,,5.0,quiet,"['recommend', 'pleasant', 'neat and tidy', 'quiet', 'polite']"
554,554,1788,88,SE12 8QF,51.456233,0.007963,SE6 4EG,51.437709,-0.034015,3.57,0 days 00:15:00,2010-03-02 20:42:40,2010-03-02 20:57:40,3.78,,,,5.0,,
555,555,2492,4282,SE25 4BF,51.40197,-0.070672,W13 9YL,51.509271,-0.320289,21.06,0 days 00:33:00,2019-09-27 21:35:39,2019-09-27 22:08:39,12.53,,,,5.0,,
556,556,923,2887,NW10 0WF,51.533954,-0.248298,W6 7WY,51.492366,-0.238815,4.67,0 days 00:05:00,2015-07-27 21:49:17,2015-07-27 21:54:17,4.34,,,,,,
557,557,1729,722,E10 5EG,51.57175,-0.011916,N9 0HE,51.623705,-0.044334,6.2,0 days 00:14:00,2010-06-22 14:25:50,2010-06-22 14:39:50,5.1,,,,5.0,,
558,558,1932,4480,SE1P 5TG,51.492762,-0.080152,W2 1JY,51.519203,-0.172039,7.03,0 days 00:10:00,2013-08-15 15:00:46,2013-08-15 15:10:46,5.52,,,,1.0,,
559,559,879,1498,E15 3DY,51.530549,0.010582,E14 0GA,51.515659,-0.006389,2.03,0 days 00:10:00,2014-10-20 01:14:08,2014-10-20 01:24:08,3.92,,,,1.0,,
560,560,1031,2779,SW4 0BL,51.462285,-0.139188,RM9 6ET,51.538766,0.135855,20.91,0 days 00:24:00,2016-08-07 10:20:18,2016-08-07 10:44:18,12.46,,,,,,
561,561,1336,3398,N4 3QW,51.566913,-0.113867,SE8 5QA,51.479382,-0.026593,11.47,0 days 00:16:00,2010-11-07 01:49:24,2010-11-07 02:05:24,10.06,,,,,,
562,562,2063,2101,TW9 4DA,51.476339,-0.283497,SE15 5NF,51.472819,-0.075345,14.47,0 days 00:33:00,2015-01-29 07:40:48,2015-01-29 08:13:48,9.24,1.0,,,,,
563,563,19,4290,EC2M 2QL,51.519961,-0.084875,KT3 5HN,51.398914,-0.267608,18.51,0 days 00:18:00,2011-02-12 21:55:18,2011-02-12 22:13:18,11.26,,,,,,
564,564,188,647,N19 5DB,51.563467,-0.141365,UB7 7AH,51.508684,-0.481013,24.34,0 days 00:36:00,2013-08-21 09:18:17,2013-08-21 09:54:17,21.26,,,,3.0,unpolite,
565,565,1610,2261,RM5 3TB,51.599894,0.169913,SW16 9GF,51.430919,-0.130694,28.09,0 days 00:33:00,2019-01-04 16:26:25,2019-01-04 16:59:25,16.05,,,,,,
566,566,578,4320,SW2 5LA,51.458349,-0.125802,SW3 1AW,51.500665,-0.161398,5.32,0 days 00:23:00,2019-10-15 20:54:35,2019-10-15 21:17:35,4.66,,,,,,
567,567,414,3692,SE8 3WW,51.481191,-0.025564,SE1 7BU,51.497109,-0.112457,6.29,0 days 00:15:00,2013-08-06 19:18:02,2013-08-06 19:33:02,7.72,,,,,,
568,568,475,3867,SE24 9JJ,51.455049,-0.090155,DA14 4SS,51.431227,0.130504,15.57,0 days 00:18:00,2014-07-06 12:58:57,2014-07-06 13:16:57,9.78,,,,,,
569,569,1891,346,EC2M 4TQ,51.516703,-0.080269,SW6 2LE,51.472003,-0.188973,9.04,0 days 00:22:00,2012-10-12 10:44:44,2012-10-12 11:06:44,6.52,,,,,,
570,570,1259,1576,N2 9PZ,51.592279,-0.161917,DA17 5JP,51.481785,0.146298,24.67,0 days 00:22:00,2010-05-12 05:01:15,2010-05-12 05:23:15,18.64,,,,5.0,,
571,571,153,1964,RM13 7LW,51.541715,0.186137,HA7 1HT,51.601323,-0.306383,34.79,0 days 00:38:00,2018-09-21 20:41:53,2018-09-21 21:19:53,19.4,,,,,,
572,572,542,306,IG8 0BH,51.609931,0.024935,SW7 4XB,51.49538,-0.186995,19.46,0 days 00:31:00,2017-12-15 14:46:02,2017-12-15 15:17:02,11.73,,,,,,
573,573,2407,2223,E3 4UE,51.525495,-0.025436,SW17 7FW,51.428575,-0.165603,14.53,0 days 00:21:00,2017-05-12 12:15:43,2017-05-12 12:36:43,9.26,,,,4.0,,
574,574,1675,526,HA8 5LS,51.596509,-0.272242,CR9 5DN,51.375716,-0.091863,27.58,0 days 00:35:00,2018-06-05 16:33:31,2018-06-05 17:08:31,15.79,,,,,,
575,575,1406,3002,SW15 4AD,51.447497,-0.238398,W1J 9YY,51.524565,-0.112042,12.27,0 days 00:33:00,2011-05-02 09:47:56,2011-05-02 10:20:56,12.2,,,,,,
576,576,1337,3658,W4 1XG,51.491534,-0.262587,EC2N 1HU,51.516176,-0.083232,12.75,0 days 00:21:00,2018-08-21 21:32:20,2018-08-21 21:53:20,8.38,,,,5.0,neat and tidy,['polite']
577,577,924,3525,SW20 8XA,51.417014,-0.213582,E8 2DA,51.551229,-0.073364,17.83,0 days 00:18:00,2010-05-10 21:10:43,2010-05-10 21:28:43,10.92,,,,,,
578,578,2058,3046,SE2 0QP,51.483551,0.12142,NW10 9NU,51.54768,-0.247324,26.57,0 days 00:27:00,2019-06-23 10:27:35,2019-06-23 10:54:35,15.28,4.0,,,,,
579,579,1505,2077,E10 6DZ,51.579265,-0.00225,SW1P 2JD,51.49765,-0.131121,12.74,0 days 00:21:00,2018-07-04 14:59:54,2018-07-04 15:20:54,8.37,,,,5.0,pleasant,"['quiet', 'neat and tidy']"
580,580,700,3363,SE10 1AB,51.489343,0.017988,RM11 3SS,51.562259,0.229412,16.77,0 days 00:22:00,2014-12-15 22:06:40,2014-12-15 22:28:40,13.5,3.0,awful service,"['awful service', 'bad car']",,,
581,581,2151,2944,E1 4DW,51.522682,-0.038949,E1 9BB,51.508975,-0.060938,2.16,0 days 00:03:00,2013-12-25 06:31:22,2013-12-25 06:34:22,4.0,2.0,,,,,
582,582,2363,3831,HA2 8QE,51.585237,-0.329686,SW15 4BD,51.453754,-0.244893,15.77,0 days 00:22:00,2011-03-19 00:26:02,2011-03-19 00:48:02,12.85,,,,1.0,,
583,583,2178,4021,W4 4FE,51.491534,-0.262587,SM1 9FF,51.359919,-0.193024,15.42,0 days 00:15:00,2015-05-19 19:37:24,2015-05-19 19:52:24,14.57,,,,,,
584,584,1292,69,N1 5TZ,51.537129,-0.079958,N1 6QQ,51.529916,-0.080449,0.8,0 days 00:11:00,2012-12-12 03:35:44,2012-12-12 03:46:44,3.12,,,,1.0,unpolite,
585,585,96,1300,NW11 8PP,51.571775,-0.205963,W1P 8HJ,51.518553,-0.139288,7.51,0 days 00:23:00,2019-01-26 04:02:11,2019-01-26 04:25:11,7.48,,,,5.0,,
586,586,2404,2491,CR0 1HD,51.366582,-0.096467,E13 8WU,51.529253,0.023155,19.92,0 days 00:42:00,2010-09-13 05:53:51,2010-09-13 06:35:51,15.55,5.0,,,,,
587,587,1688,4249,HA4 9ZJ,51.57455,-0.41232,W1T 2JN,51.519066,-0.13366,20.29,0 days 00:29:00,2010-04-18 07:11:32,2010-04-18 07:40:32,12.14,,,,,,
588,588,1675,2245,E17 5QL,51.59249,-0.040983,SW1H 0RH,51.49839,-0.135802,12.36,0 days 00:13:00,2017-06-28 15:35:08,2017-06-28 15:48:08,8.18,,,,,,
589,589,1967,931,TW12 1WP,51.414574,-0.370053,SE1 8QT,51.50037,-0.106689,20.64,0 days 00:23:00,2010-08-31 12:37:55,2010-08-31 13:00:55,12.32,5.0,,,1.0,,
590,590,1193,3037,NW4 4WN,51.588022,-0.221766,N1 9HE,51.532709,-0.121351,9.29,0 days 00:31:00,2016-04-20 21:33:27,2016-04-20 22:04:27,6.64,5.0,,,,,
591,591,1676,3276,SE22 8WS,51.454245,-0.07293,E10 7UZ,51.570856,-0.009083,13.71,0 days 00:26:00,2019-02-25 19:16:30,2019-02-25 19:42:30,13.28,,,,,,
592,592,1076,1834,N12 7DQ,51.620828,-0.186651,N8 0JB,51.588264,-0.107353,6.58,0 days 00:29:00,2013-07-25 13:26:23,2013-07-25 13:55:23,5.29,,,,5.0,neat and tidy,[]
593,593,1622,2987,IG6 1BJ,51.580745,0.085327,EC3R 5AL,51.508638,-0.082049,14.11,0 days 00:18:00,2014-11-13 03:27:51,2014-11-13 03:45:51,11.77,,,,5.0,recommend,"['neat and tidy', 'recommend', 'quiet', 'pleasant']"
594,594,1741,305,KT1 3GY,51.4066,-0.285146,W7 3WP,51.504639,-0.332779,11.4,0 days 00:15:00,2019-01-29 00:40:34,2019-01-29 00:55:34,10.01,5.0,,,,,
595,595,1427,3378,TW5 9QB,51.487242,-0.398186,WC2R 1JP,51.511559,-0.118013,19.64,0 days 00:35:00,2015-12-03 23:46:26,2015-12-04 00:21:26,15.37,3.0,,,,,
596,596,2383,1775,SE16 4EP,51.500712,-0.06649,NW3 6EJ,51.549808,-0.182726,9.74,0 days 00:21:00,2019-02-25 11:31:02,2019-02-25 11:52:02,6.87,,,,,,
597,597,1340,1206,WC2A 3RZ,51.515486,-0.112807,HA8 4HH,51.613334,-0.2778,15.79,0 days 00:27:00,2016-02-03 17:02:18,2016-02-03 17:29:18,9.9,5.0,nice car,['wonderful companion'],5.0,,
598,598,381,2672,E14 0PX,51.514282,-0.007372,SE6 1XU,51.444019,-0.007208,7.82,0 days 00:11:00,2011-05-09 18:48:18,2011-05-09 18:59:18,8.86,,,,,,
599,599,2255,2345,IG3 8NB,51.572337,0.097901,N17 6EE,51.590806,-0.080005,12.5,0 days 00:32:00,2017-12-24 07:39:17,2017-12-24 08:11:17,8.25,3.0,non-expert navigation,[],,,
600,600,1756,3853,W6 6ER,51.492366,-0.238815,SW11 3JE,51.475061,-0.175618,4.79,0 days 00:12:00,2017-08-13 09:50:51,2017-08-13 10:02:51,6.59,,,,,,
601,601,2101,1199,TW7 6PG,51.471724,-0.333259,SE15 4DH,51.466872,-0.072456,18.13,0 days 00:15:00,2010-07-01 04:35:25,2010-07-01 04:50:25,14.38,,,,,,
602,602,1826,3964,E3 5FG,51.530908,-0.039345,SW11 5HB,51.472497,-0.154338,10.3,0 days 00:18:00,2018-06-09 12:36:01,2018-06-09 12:54:01,7.15,5.0,,,,,
603,603,424,3745,E6 3AF,51.53088,0.053231,DA1 4TH,51.461739,0.186761,12.05,0 days 00:19:00,2010-05-02 15:00:44,2010-05-02 15:19:44,8.02,,,,,,
604,604,2273,4226,EN1 4TN,51.666273,-0.068689,RM3 8GL,51.601966,0.218793,21.15,0 days 00:33:00,2019-12-03 09:01:59,2019-12-03 09:34:59,18.86,,,,,,
605,605,377,904,EN2 0AQ,51.658595,-0.084125,W4 5LU,51.497159,-0.271406,22.16,0 days 00:35:00,2015-09-18 13:26:38,2015-09-18 14:01:38,13.08,,,,,,
606,606,2239,492,CR0 8AD,51.373971,-0.035799,WC2A 3LL,51.515535,-0.119233,16.78,0 days 00:43:00,2010-03-23 19:21:10,2010-03-23 20:04:10,15.58,,,,5.0,,
607,607,1070,2580,E14 7FE,51.51403,-0.029189,N1 1LA,51.539725,-0.106382,6.07,0 days 00:25:00,2014-01-03 20:10:06,2014-01-03 20:35:06,5.04,3.0,,,,,
608,608,446,4444,SW1V 4NZ,51.488811,-0.14302,NW7 3BU,51.615178,-0.246242,15.78,0 days 00:16:00,2016-09-15 03:19:50,2016-09-15 03:35:50,12.86,5.0,,,5.0,,
609,609,516,2031,N12 7HL,51.621314,-0.194837,EC1Y 0TS,51.524008,-0.095401,12.83,0 days 00:28:00,2016-06-14 02:10:10,2016-06-14 02:38:10,10.94,,,,,,
610,610,1016,213,E17 4BN,51.594089,0.001202,RM1 3AU,51.581143,0.186456,12.92,0 days 00:24:00,2015-04-13 19:29:42,2015-04-13 19:53:42,12.69,,,,,,
611,611,521,1806,HA0 3XG,51.551185,-0.307236,E3 4SS,51.524858,-0.033522,19.22,0 days 00:36:00,2013-06-10 12:48:18,2013-06-10 13:24:18,11.61,,,,,,
612,612,763,3683,N17 7EP,51.59951,-0.08218,TW11 1BP,51.427398,-0.333046,25.88,0 days 00:33:00,2013-05-03 18:47:33,2013-05-03 19:20:33,22.41,4.0,expert navigation,[],5.0,,
613,613,1901,1179,SE14 6YY,51.474645,-0.045517,SE1 3BB,51.494633,-0.077394,3.14,0 days 00:08:00,2019-03-05 16:55:18,2019-03-05 17:03:18,3.57,,,,5.0,,
614,614,894,300,IG11 1FB,51.534517,0.088173,N3 1UL,51.598848,-0.202283,21.37,0 days 00:36:00,2016-09-19 14:35:02,2016-09-19 15:11:02,12.68,5.0,,,,,
615,615,1479,964,SW1H 9LY,51.500116,-0.132936,WC1N 2WZ,51.516327,-0.123769,1.91,0 days 00:10:00,2019-04-08 14:30:51,2019-04-08 14:40:51,2.96,,,,,,
616,616,610,472,SE20 8FA,51.413838,-0.062924,W1M 1LE,51.521732,-0.156672,13.66,0 days 00:13:00,2018-12-24 00:28:21,2018-12-24 00:41:21,11.48,,,,,,
617,617,562,2706,TW8 0PG,51.485349,-0.306391,CR0 6AL,51.376211,-0.074298,20.2,0 days 00:18:00,2013-06-13 04:26:55,2013-06-13 04:44:55,15.73,,,,5.0,,
618,618,1559,1145,E1 4YA,51.519026,-0.058075,NW8 6ET,51.537494,-0.175545,8.41,0 days 00:35:00,2011-03-19 18:23:36,2011-03-19 18:58:36,9.31,,,,,,
619,619,2124,4148,W1Y 9HF,51.510964,-0.142739,SE12 0BW,51.431771,0.022715,14.48,0 days 00:11:00,2015-02-27 04:33:11,2015-02-27 04:44:11,12.01,,,,,,
620,620,483,1299,NW1 4RB,51.5246,-0.158921,TW12 3XD,51.424713,-0.385328,19.26,0 days 00:32:00,2018-08-16 17:10:30,2018-08-16 17:42:30,11.63,1.0,,,1.0,,
621,621,2208,1074,W12 7QD,51.514413,-0.231465,TW7 6TD,51.470833,-0.335048,8.68,0 days 00:18:00,2019-11-04 13:56:40,2019-11-04 14:14:40,6.34,,,,,,
622,622,674,2657,SW16 2HP,51.426493,-0.122762,SE9 4ZS,51.449793,0.052685,12.47,0 days 00:15:00,2011-12-26 23:02:36,2011-12-26 23:17:36,10.71,,,,,,
623,623,2271,3740,N14 7DD,51.623987,-0.120516,WC1A 1LZ,51.524565,-0.112042,11.08,0 days 00:22:00,2013-02-15 17:07:26,2013-02-15 17:29:26,7.54,,,,5.0,,
624,624,1014,3039,SW11 1DD,51.457896,-0.170545,UB1 2NU,51.530761,-0.371847,16.16,0 days 00:30:00,2018-01-15 13:23:59,2018-01-15 13:53:59,10.08,,,,5.0,,
625,625,232,3004,NW11 9RA,51.57445,-0.206277,SE2 9XR,51.49735,0.112753,23.74,0 days 00:45:00,2018-10-15 04:51:58,2018-10-15 05:36:58,18.03,5.0,expert navigation,"['neat and tidy', 'wonderful companion', 'expert navigation']",,,
626,626,976,2967,W1A 3AR,51.517133,-0.134244,SW14 7NF,51.467268,-0.270232,10.95,0 days 00:14:00,2010-05-23 15:21:21,2010-05-23 15:35:21,7.48,5.0,,,,,
627,627,121,3112,CR7 8QY,51.403751,-0.092681,W12 9WB,51.511059,-0.220758,14.89,0 days 00:21:00,2012-11-18 19:26:56,2012-11-18 19:47:56,14.17,,,,4.0,,
628,628,1005,3968,N4 3EN,51.568387,-0.109881,TW3 1HU,51.469087,-0.36696,20.99,0 days 00:17:00,2015-05-21 15:49:46,2015-05-21 16:06:46,12.5,1.0,,,,,
629,629,297,2754,W1U 1PP,51.516184,-0.148119,SE16 3YU,51.492762,-0.080152,5.39,0 days 00:07:00,2019-01-12 22:58:18,2019-01-12 23:05:18,6.1,1.0,dirty,"['not recommend', 'awful service', 'unpleasant companion', 'bad car', 'non-expert navigation', 'dirty']",5.0,polite,"['quiet', 'neat and tidy', 'polite']"
630,630,7,1781,UB4 0YG,51.503711,-0.414351,BR6 8PF,51.368099,0.071729,37.02,0 days 00:35:00,2010-10-12 08:49:41,2010-10-12 09:24:41,30.76,,,,,,
631,631,1805,2364,E17 5QN,51.591091,-0.042862,NW8 8ZA,51.527207,-0.174976,11.6,0 days 00:34:00,2017-03-26 04:32:24,2017-03-26 05:06:24,10.14,,,,,,
632,632,1973,3872,SE6 4LS,51.433907,-0.034135,N14 7WQ,51.630604,-0.128305,22.84,0 days 00:17:00,2015-07-13 23:27:04,2015-07-13 23:44:04,17.45,,,,1.0,,
633,633,156,3889,EC1M 5TQ,51.520712,-0.10449,W1U 8NQ,51.517051,-0.156933,3.66,0 days 00:15:00,2019-12-29 08:02:26,2019-12-29 08:17:26,5.74,,,,,,
634,634,492,3823,SW17 0AP,51.441652,-0.172619,NW3 7AA,51.553697,-0.18938,12.52,0 days 00:24:00,2013-03-01 09:32:11,2013-03-01 09:56:11,12.39,,,,,,
635,635,31,1689,WC2E 8EX,51.51201,-0.123702,WC1B 5DB,51.520167,-0.127691,0.95,0 days 00:09:00,2017-05-27 06:02:26,2017-05-27 06:11:26,3.22,1.0,unpleasant companion,"['non-expert navigation', 'awful service', 'dirty']",3.0,,
636,636,2075,2644,IG1 1QA,51.559828,0.080244,SE22 0RS,51.451976,-0.060202,15.46,0 days 00:11:00,2011-05-08 06:02:39,2011-05-08 06:13:39,12.65,,,,,,
637,637,2318,2711,NW1 3HG,51.525439,-0.140824,N1 0YY,51.533836,-0.110895,2.28,0 days 00:18:00,2016-08-12 12:42:47,2016-08-12 13:00:47,3.14,,,,,,
638,638,1356,68,CR3 3BE,51.319943,-0.147336,NW8 0QU,51.537736,-0.183596,24.36,0 days 00:49:00,2010-07-17 21:58:56,2010-07-17 22:47:56,14.18,,,,,,
639,639,952,3958,E3 5JP,51.535003,-0.03307,BR3 6LQ,51.405827,-0.021551,14.39,0 days 00:23:00,2013-06-13 05:10:56,2013-06-13 05:33:56,11.95,,,,,,
640,640,3,4035,BR7 5TE,51.41559,0.04924,N1 3XP,51.538645,-0.103543,17.32,0 days 00:24:00,2012-07-18 18:37:24,2012-07-18 19:01:24,15.99,,,,,,
641,641,2439,4253,IG6 3DW,51.604706,0.105184,SE16 6ZD,51.501251,-0.04314,15.44,0 days 00:24:00,2017-08-03 12:08:10,2017-08-03 12:32:10,9.72,,,,4.0,pleasant,"['pleasant', 'polite', 'recommend']"
642,642,48,1478,UB1 1ED,51.509353,-0.388289,NW3 3EL,51.545114,-0.164208,16.05,0 days 00:14:00,2019-12-06 10:55:20,2019-12-06 11:09:20,10.02,4.0,,,4.0,,
643,643,156,3523,SE1 7DJ,51.498241,-0.113548,WC1N 1JH,51.524837,-0.12564,3.08,0 days 00:16:00,2017-03-24 23:12:55,2017-03-24 23:28:55,4.6,,,,5.0,,
644,644,161,76,TW13 4ED,51.442896,-0.41702,CR9 2BQ,51.381812,-0.103969,22.82,0 days 00:31:00,2018-11-11 04:54:55,2018-11-11 05:25:55,17.43,1.0,,,,,
645,645,1854,354,TW1 3WP,51.456075,-0.338104,W10 5DX,51.52492,-0.207431,11.88,0 days 00:18:00,2017-09-21 07:01:46,2017-09-21 07:19:46,7.94,,,,5.0,,
646,646,2455,545,SE14 6XY,51.474645,-0.045517,HA9 7FF,51.563537,-0.302016,20.37,0 days 00:38:00,2016-11-29 14:58:42,2016-11-29 15:36:42,12.18,,,,,,
647,647,2117,4343,EC1V 4LW,51.524037,-0.103242,E17 4UW,51.585503,-0.018014,9.04,0 days 00:23:00,2017-08-12 16:48:36,2017-08-12 17:11:36,6.52,3.0,,,1.0,dirty,
648,648,2162,1695,SW6 3TJ,51.479214,-0.198235,SW13 9DQ,51.484951,-0.234276,2.58,0 days 00:25:00,2017-12-13 20:06:23,2017-12-13 20:31:23,3.29,5.0,expert navigation,"['nice car', 'wonderful companion', 'expert navigation', 'recommend']",,,
649,649,2377,2556,SW12 2BH,51.446374,-0.151477,NW6 4RG,51.543656,-0.177404,10.97,0 days 00:29:00,2010-03-20 22:02:24,2010-03-20 22:31:24,9.73,5.0,,,,,
650,650,59,1822,W6 6ES,51.492366,-0.238815,SW10 9LT,51.485979,-0.183825,3.88,0 days 00:12:00,2013-09-04 10:47:20,2013-09-04 10:59:20,3.94,,,,3.0,dirty,
651,651,1223,667,IG8 1BT,51.609262,0.022536,E6 3UY,51.526429,0.048086,9.38,0 days 00:10:00,2014-01-02 13:20:35,2014-01-02 13:30:35,6.69,,,,4.0,,
652,652,496,3211,CR3 3HX,51.318349,-0.160316,W1T 5NN,51.524168,-0.140111,22.94,0 days 00:41:00,2013-12-06 03:32:30,2013-12-06 04:13:30,17.51,,,,,,
653,653,874,860,WC1V 7DE,51.517486,-0.119758,UB5 6DL,51.533818,-0.376957,17.94,0 days 00:24:00,2016-08-03 21:55:55,2016-08-03 22:19:55,10.97,,,,,,
654,654,1419,188,SW7 2ST,51.494406,-0.172916,W1D 2JJ,51.515619,-0.137404,3.41,0 days 00:13:00,2012-04-07 10:25:28,2012-04-07 10:38:28,3.7,2.0,unpleasant companion,"['not recommend', 'bad car', 'non-expert navigation']",,,
655,655,2188,4171,CR2 6YA,51.378069,-0.113291,DA5 2AU,51.437005,0.164615,20.42,0 days 00:19:00,2019-09-16 18:45:19,2019-09-16 19:04:19,18.32,4.0,,,1.0,,
656,656,1409,3437,RM3 7DT,51.60296,0.209007,RM6 4FN,51.569749,0.121304,7.11,0 days 00:32:00,2012-07-29 22:23:35,2012-07-29 22:55:35,7.22,2.0,,,5.0,neat and tidy,[]
657,657,1095,2336,W1K 3AX,51.510856,-0.149545,SE14 9BS,51.474645,-0.045517,8.27,0 days 00:16:00,2015-06-26 19:33:59,2015-06-26 19:49:59,9.2,,,,,,
658,658,1688,3053,EN2 7JW,51.650806,-0.119638,N16 0SD,51.557934,-0.080871,10.68,0 days 00:18:00,2011-08-19 13:55:42,2011-08-19 14:13:42,7.34,5.0,,,,,
659,659,1018,927,SE1 4FF,51.498315,-0.092539,N22 7XW,51.600519,-0.130192,11.67,0 days 00:12:00,2015-04-01 11:29:56,2015-04-01 11:41:56,7.84,,,,1.0,dirty,
660,660,2056,130,SE10 0XA,51.489343,0.017988,N21 1WX,51.632901,-0.099455,17.93,0 days 00:24:00,2013-05-11 03:11:52,2013-05-11 03:35:52,14.25,5.0,,,3.0,,
661,661,432,3800,E17 5HW,51.596724,-0.028585,SW6 2JD,51.479617,-0.188801,17.13,0 days 00:43:00,2017-07-27 07:33:40,2017-07-27 08:16:40,10.56,,,,,,
662,662,143,3560,SM6 0DZ,51.360661,-0.15121,SW11 3AF,51.476925,-0.168862,12.99,0 days 00:22:00,2012-06-23 23:43:26,2012-06-24 00:05:26,11.04,,,,,,
663,663,228,1573,TW7 7HT,51.46371,-0.3287,N1 0YF,51.536752,-0.105468,17.5,0 days 00:18:00,2014-02-04 14:46:31,2014-02-04 15:04:31,10.75,,,,3.0,,
664,664,2414,1561,W1U 6TP,51.520995,-0.156716,NW9 6TE,51.590428,-0.256304,10.36,0 days 00:21:00,2019-06-23 04:59:15,2019-06-23 05:20:15,9.33,,,,,,
665,665,2252,1312,W1A 6FS,51.517133,-0.134244,SW15 5LY,51.460603,-0.244688,9.92,0 days 00:26:00,2019-12-01 12:53:27,2019-12-01 13:19:27,6.96,,,,4.0,,
666,666,2244,2472,SW1W 0NR,51.495608,-0.146317,HA0 1RH,51.540684,-0.280125,10.56,0 days 00:23:00,2018-02-12 11:35:53,2018-02-12 11:58:53,7.28,,,,,,
667,667,1561,4237,NW1 4GN,51.530785,-0.13543,N12 0UZ,51.616896,-0.180698,10.08,0 days 00:12:00,2015-08-26 00:08:47,2015-08-26 00:20:47,9.15,1.0,,,5.0,pleasant,['neat and tidy']
668,668,2431,2714,HA1 3NH,51.566592,-0.339517,SW5 0UX,51.484744,-0.183629,14.14,0 days 00:13:00,2013-10-13 08:11:47,2013-10-13 08:24:47,13.6,,,,,,
669,669,2475,4432,W3 6UX,51.500496,-0.276985,CR9 4DD,51.375716,-0.091863,18.93,0 days 00:29:00,2018-06-21 23:07:30,2018-06-21 23:36:30,14.9,,,,,,
670,670,1957,2411,EC1R 0HB,51.525055,-0.107265,NW1 7JH,51.53562,-0.139789,2.54,0 days 00:16:00,2015-01-01 19:27:09,2015-01-01 19:43:09,4.9,,,,5.0,,
671,671,2098,1256,UB6 8AD,51.535123,-0.324009,W5 2BS,51.512672,-0.312238,2.63,0 days 00:18:00,2010-08-10 18:50:22,2010-08-10 19:08:22,4.97,,,,,,
672,672,1467,3140,HA2 7AD,51.585237,-0.329686,N22 4UG,51.598416,-0.13425,13.62,0 days 00:17:00,2012-02-10 13:31:42,2012-02-10 13:48:42,8.81,4.0,,,1.0,,
